00.0000,18.1817,39.5247,55.2665,66.9106,75.5238,81.8949,86.6077,90.0937,92.6723,94.5797
00.0000,12.6120,39.5247,55.2665,66.9106,75.5238,81.8949,86.6077,90.0937,92.6723,94.5797
00.0000,-00.154,38.1830,53.9393,65.5720,74.1766,80.5536,85.2663,88.7524,91.3310,93.2384
00.0000,-01.566,36.8327,52.6181,64.2323,72.8223,79.2070,83.9197,87.4057,89.9843,91.8917
00.0000,-01.508,06.5494,51.3109,62.9091,71.4803,77.8721,82.5848,86.0707,88.6493,90.5567
00.0000,-01.484,05.1275,45.6073,61.6059,70.1563,76.5530,81.2653,84.7509,87.3292,89.2364
00.0000,-01.309,03.2677,44.7254,56.6828,68.8532,75.2524,79.9636,83.4484,86.0262,87.9330
00.0000,-01.309,00.8584,44.0244,54.9990,67.5613,73.9714,78.6809,82.1646,84.7415,86.6476
00.0000,-01.308,-02.264,43.0190,53.9762,66.3011,72.7179,77.4261,80.9088,83.4850,85.3905
00.0000,-01.301,-02.264,23.8559,52.9445,65.0688,71.4891,76.1962,79.6781,82.2538,84.1589
00.0000,-01.301,-02.264,12.0422,51.8936,63.8461,70.2671,74.9735,78.4548,81.0299,82.9348
00.0000,-01.301,-02.264,06.4576,50.8322,62.6370,69.0569,73.7626,77.2434,79.8181,81.7227
00.0000,18.3056,39.5248,55.2665,66.9106,75.5238,81.8949,86.6077,90.0937,92.6723,94.5797
00.0000,13.7613,39.5248,55.2665,66.9106,75.5238,81.8949,86.6077,90.0937,92.6723,94.5797
00.0000,11.5181,37.9197,53.7892,65.3304,73.8664,80.2935,85.0062,88.4922,91.0708,92.9782
00.0000,-01.750,36.3639,52.3747,63.8415,72.3146,78.7687,83.4814,86.9673,89.5459,91.4533
00.0000,-01.685,20.6562,51.0384,62.5086,70.9301,77.3924,82.1047,85.5904,88.1688,90.0760
00.0000,-01.329,22.2210,46.1667,61.2264,69.6098,76.0672,80.7757,84.2586,86.8350,88.7407
00.0000,-01.311,24.1636,45.8468,57.4440,68.3368,74.7815,79.4845,82.9632,85.5366,87.4401
00.0000,-01.310,26.7328,45.1965,56.0569,66.9968,73.5278,78.2243,81.6982,84.2680,86.1689
00.0000,-01.309,-02.264,43.9475,54.8145,65.8580,72.3670,77.0647,80.5396,83.1101,85.0115
00.0000,-01.302,-02.264,23.9487,53.6088,64.7212,71.2115,75.9103,79.3859,81.9570,83.8588
00.0000,-01.301,-02.264,12.0515,52.2985,63.4476,69.9208,74.6204,78.0967,80.6683,82.5704
00.0000,-01.301,-02.264,06.4586,51.0477,62.2229,68.6816,73.3818,76.8586,79.4305,81.3329
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,08.5751,35.2581,52.2364,62.8633,70.7140,77.6661,82.3788,85.8648,88.4434,90.3507
00.0000,-02.485,33.7292,51.0559,61.7810,69.6343,76.4221,81.1343,84.6200,87.1984,89.1056
00.0000,-01.381,29.0470,50.1568,61.5316,69.3911,76.0542,80.7627,84.2457,86.8220,88.7277
00.0000,-01.332,30.9029,46.7627,60.5318,68.4436,74.9948,79.6698,83.1279,85.6862,87.5784
00.0000,-01.312,32.0248,47.0453,58.3174,67.4423,73.9093,78.5592,81.9987,84.5436,86.4258
00.0000,-01.307,31.6938,46.4201,57.1920,65.3759,72.8094,77.4403,80.8658,83.4004,85.2751
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.301,-02.264,10.7359,51.0714,62.1776,68.6403,73.3400,76.8164,79.3879,81.2901
00.0000,-01.301,-02.264,06.3149,49.9827,61.2075,67.6588,72.3591,75.8358,78.4077,80.3100
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,06.1866,40.3967,54.8208,65.4356,73.2861,79.0939,83.3898,86.5676,88.9187,90.6576
00.0000,-02.514,38.4197,53.4431,64.1003,71.9534,77.7713,82.0727,85.2544,87.6119,89.3540
00.0000,-01.462,31.5248,51.8032,62.8464,70.7004,76.6004,80.9427,84.1546,86.5343,88.2929
00.0000,-00.857,32.1447,47.4720,61.5259,69.3869,75.3418,79.7147,82.9492,85.3454,87.1163
00.0000,-00.501,33.3730,48.3308,59.3626,68.1371,74.1284,78.5245,81.7761,84.1847,85.9656
00.0000,-01.241,32.8135,47.5061,58.2185,66.2914,72.9476,77.3617,80.6263,83.0444,84.8328
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.301,-02.264,09.5508,49.8657,60.9484,67.4010,72.1274,75.6130,78.1887,80.0922
00.0000,-01.301,-02.264,06.0583,48.8283,60.1799,66.6237,71.5696,75.1288,77.7365,79.6505
00.0000,25.4629,44.7502,59.0920,69.7008,77.5484,83.3537,87.6481,90.8248,93.1748,94.9130
00.0000,21.6257,44.7348,59.0767,69.6854,77.5333,83.3387,87.6332,90.8099,93.1599,94.8982
00.0000,18.4721,43.1123,57.4624,68.0720,75.9223,81.7289,86.0241,89.2014,91.5517,93.2903
00.0000,15.1563,41.4788,55.9278,66.5427,74.3963,80.2056,84.5026,87.6810,90.0366,91.7770
00.0000,-02.720,38.3049,53.3715,64.0296,71.8866,77.7067,82.0096,85.1922,87.5537,89.2972
00.0000,-01.570,32.9032,50.7291,61.7235,69.5925,75.4321,79.7482,82.9396,85.3067,87.0546
00.0000,-00.120,34.7775,49.7294,60.4294,68.4800,74.3384,78.6671,81.8672,84.2400,85.9997
00.0000,-00.210,33.9184,48.5808,59.2554,67.2461,73.2258,77.5662,80.7746,83.1530,84.9155
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.301,-02.264,05.1420,48.7014,61.8959,68.2531,72.9831,76.5437,79.1493,81.0606
00.0000,-01.301,-02.264,05.3502,47.8796,59.3815,67.9047,72.6391,76.2069,78.8178,80.7325
00.0000,25.0637,44.7348,59.0767,69.6854,77.5333,83.3387,87.6332,90.8099,93.1599,94.8982
00.0000,21.3604,44.5947,58.9366,69.5456,77.3956,83.2020,87.4971,90.6743,93.0245,94.7629
00.0000,14.0440,43.2732,57.6162,68.2276,76.0977,81.9127,86.2134,89.3943,91.7469,93.4869
00.0000,13.8279,41.7309,56.4070,67.0223,74.9049,80.7272,85.0339,88.2181,90.6156,92.3691
00.0000,-01.755,39.2378,54.0979,64.7217,72.6124,78.4412,82.7527,85.9399,88.3311,90.0839
00.0000,-02.153,37.6631,52.1897,62.8541,70.8343,76.7201,81.0854,84.3038,86.6886,88.4481
00.0000,03.2981,36.3179,50.9539,61.6221,69.6065,75.4912,79.8540,83.0716,85.4554,87.2154
00.0000,02.3362,34.9987,49.6285,60.3017,68.2895,74.1864,78.5489,81.7676,84.1518,85.9129
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.301,-02.264,04.4934,54.3223,63.3474,69.4393,74.1830,77.7423,80.3462,82.2565
00.0000,-01.301,-02.264,04.6594,47.6627,62.9004,68.9997,73.7491,77.3174,79.9279,81.8424
00.0000,18.9370,43.4140,57.7559,68.3649,76.2151,82.0216,86.3168,89.4940,91.8442,93.5827
00.0000,19.9995,43.3031,57.6452,68.2566,76.1267,81.9416,86.2424,89.4232,91.7758,93.5158
00.0000,19.0975,43.3035,57.6479,68.2810,76.3378,82.2294,86.5814,89.7950,92.1688,93.9225
00.0000,18.4512,43.1354,57.5321,68.1802,76.2029,82.0946,86.4591,89.6759,92.0521,93.8073
00.0000,15.1857,41.5768,56.0343,66.6934,74.6959,80.5843,84.9433,88.1581,90.5364,92.2919
00.0000,06.7545,40.0685,54.5420,65.2123,73.2086,79.1005,83.4736,86.6958,89.0799,90.8402
00.0000,04.6854,37.5321,52.0615,62.7401,70.7323,76.6276,81.0096,84.2371,86.6255,88.3892
00.0000,02.7825,35.1355,49.7102,60.4337,68.4871,74.3921,78.7797,82.0165,84.4107,86.1791
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.301,-02.264,07.8300,56.2914,64.5577,70.6516,75.4092,78.9670,81.5691,83.4783
00.0000,-01.301,-02.264,04.4228,55.7776,63.9935,70.0969,74.8620,78.4308,81.0411,82.9555
00.0000,13.0396,42.1251,56.4673,67.0789,74.9323,80.7531,85.0544,88.2356,90.5888,92.3311
00.0000,14.0333,42.1399,56.4842,67.1172,74.9973,80.9363,85.2864,88.4993,90.8766,92.6494
00.0000,14.9638,43.1759,57.5397,68.3719,76.3685,82.2686,86.6256,89.8427,92.2187,93.9738
00.0000,15.7083,43.0166,57.5578,68.3660,76.3606,82.2608,86.6185,89.8358,92.2119,93.9671
00.0000,13.6551,41.7166,56.2701,67.0609,75.0643,80.9742,85.3407,88.5653,90.9479,92.7080
00.0000,06.6448,40.5253,55.0880,65.8655,73.8748,79.7920,84.2922,87.5757,90.0058,91.8040
00.0000,04.1835,37.9146,52.8044,63.5728,71.5860,77.5088,81.9901,85.2689,87.6955,89.4907
00.0000,02.3063,35.3162,50.2232,61.3759,70.0365,76.0192,80.4853,83.8139,86.2649,88.0771
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.301,-02.264,44.0269,57.5176,65.7981,71.8933,76.6648,80.2209,82.8211,84.7290
00.0000,-01.301,-02.264,43.9839,56.8688,65.0856,71.1932,75.9747,79.5443,82.1547,84.0691
00.0000,06.1213,40.8520,55.1943,65.8080,73.6636,79.4954,83.8015,86.9860,89.6924,91.6483
00.0000,07.7751,40.8637,55.2077,65.8382,73.7146,79.6390,83.9842,87.1942,89.6066,91.5605
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,12.6053,41.7409,56.5131,67.3279,75.4466,81.4475,85.8930,89.1852,91.6223,93.4260
00.0000,00.0860,41.6157,56.3693,67.1781,75.2919,81.2849,85.7356,89.0271,91.4637,93.2669
00.0000,-01.818,36.9078,54.8397,65.6546,73.7630,79.7505,84.2086,87.5015,89.9388,91.7423
00.0000,00.6506,33.9445,49.3867,64.1132,72.2802,78.2698,82.7359,86.0718,88.5258,90.3401
00.0000,-06.799,29.4878,46.8656,61.7549,69.9184,75.9113,80.3870,83.7553,86.2236,88.0470
00.0000,-03.870,-01.869,44.8409,58.5408,67.6442,73.6479,78.1597,81.5496,84.0334,85.8668
00.0000,-01.317,-02.087,45.1760,58.7759,67.0725,73.1685,77.9540,81.5082,84.1061,86.0127
00.0000,-01.303,-02.246,45.1236,57.9570,66.1731,72.2851,77.0837,80.6544,83.2650,85.1796
00.0000,06.4867,38.4360,53.9369,64.5521,73.3158,79.9344,84.7700,88.3469,90.9927,92.9498
00.0000,07.0458,39.4744,53.9475,64.5759,72.5459,79.8235,84.6591,88.2359,90.8818,92.8389
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,02.7282,41.7355,56.5097,67.3219,75.4473,81.4486,85.8942,89.1866,91.6238,93.4276
00.0000,-01.633,41.3719,56.2395,67.0754,75.3033,81.3046,85.7559,89.0509,91.4897,93.2946
00.0000,-02.409,34.3291,54.8307,65.7819,73.9900,79.9941,84.4991,87.8182,90.2724,92.0871
00.0000,-01.716,16.0498,53.1659,64.5943,72.7933,78.8022,83.3468,87.0435,89.6344,91.5364
00.0000,-03.753,12.2870,45.6649,62.3233,70.5150,76.5295,81.0991,84.7433,87.3242,89.2198
00.0000,-02.639,10.0444,47.4134,60.4991,68.7110,74.8002,79.6293,83.2074,85.8134,87.7250
00.0000,-01.448,-00.509,46.3815,60.1009,68.3150,74.4227,79.2562,82.8285,85.4383,87.3523
00.0000,-01.319,-01.038,46.2755,59.0374,67.2507,73.3676,78.1841,81.7563,84.3675,86.2825
00.0000,06.9913,37.8165,53.9749,65.9021,74.7134,81.2552,86.0908,89.6677,92.3135,94.2707
00.0000,-16.049,37.9131,53.7463,65.7804,74.5039,81.1152,85.9508,89.5276,92.1735,94.1306
00.0000,-20.715,35.3058,51.3526,63.3112,72.0390,78.6389,83.4745,87.0514,89.6972,91.6543
00.0000,-20.423,36.8398,52.0904,63.1286,71.2513,77.2545,81.7848,85.1110,87.5728,89.3945
00.0000,-17.149,39.8495,54.7658,65.7246,73.8532,79.8556,84.3146,87.6131,90.0545,91.8612
00.0000,-08.761,37.8468,53.6809,65.7888,73.9989,80.0045,84.5096,87.8292,90.2839,92.0988
00.0000,-09.407,17.3805,53.7519,65.8101,74.0196,80.0598,85.0637,88.6014,91.1953,93.0992
00.0000,01.0675,15.0157,53.6596,65.7043,73.9209,79.9850,84.9609,88.5225,91.1308,93.0440
00.0000,-00.142,14.0113,51.6712,64.2192,72.4385,78.5188,83.4259,86.9963,89.6029,91.5149
00.0000,-01.459,12.9246,50.1445,62.7352,70.9567,77.0545,81.9319,85.5029,88.1106,90.0233
00.0000,-01.332,06.5634,48.7075,61.3938,69.6156,75.7269,80.5800,84.1512,86.7603,88.6739
00.0000,-01.320,01.2078,47.4344,60.1010,68.3216,74.4422,79.2734,82.8449,85.4553,87.3698
00.0000,-02.562,37.7252,54.0437,65.9091,74.7361,81.2706,86.1062,89.6831,92.3289,94.2860
00.0000,-17.809,37.6606,54.0687,65.9021,74.7134,81.2552,86.0908,89.6677,92.3135,94.2707
00.0000,-20.177,35.0837,51.6080,63.4050,72.2031,78.7499,83.5854,87.1623,89.8082,91.7653
00.0000,-19.858,32.1088,50.2085,61.9412,70.0649,76.0718,81.1987,84.7477,87.3731,89.3152
00.0000,-16.632,33.8508,53.0838,64.2254,72.3554,78.3623,82.9443,86.2915,88.9032,90.7958
00.0000,-15.126,34.2532,52.5290,64.6109,72.8078,78.8482,83.9097,87.4448,90.0370,91.9399
00.0000,-12.709,15.1262,52.7323,65.7060,73.9223,80.2769,85.1295,88.6901,91.2987,93.2120
00.0000,01.1690,14.2721,52.9005,65.6041,73.9554,80.2725,85.1235,88.6855,91.2950,93.2088
00.0000,-00.129,13.5924,51.6638,64.3275,72.6563,78.9421,83.7842,87.3484,89.9584,91.8726
00.0000,-01.310,12.8776,50.4085,63.0423,71.3514,77.6117,82.4428,86.0088,88.6195,90.5341
00.0000,-01.312,07.0049,49.1464,61.7651,70.0571,76.2963,81.1151,84.6828,87.2942,89.2092
00.0000,-01.319,05.8716,47.8963,60.5002,68.7771,74.9988,79.8045,83.3736,85.9858,87.9013